rank,drug,file,safety_drug,trial_used
1205,Loteprednol_etabonat,result_trial_data_NCT04809974_CF_Loteprednol_etabonat.json,0.235126,trial_2
1206,Revefenacin,result_trial_data_NCT04809974_CF_Revefenacin.json,0.234874,trial_2
1207,Levamisole,result_trial_data_NCT04809974_CF_Levamisole.json,0.234785,trial_2
1208,Glycine,result_trial_data_NCT04809974_CF_Glycine.json,0.234621,trial_2
1209,Nefopam,result_trial_data_NCT04809974_CF_Nefopam.json,0.234512,trial_2
1210,Crisaborole,result_trial_data_NCT04809974_CF_Crisaborole.json,0.234383,trial_2
1211,Benzyl_alcohol,result_trial_data_NCT04809974_CF_Benzyl_alcohol.json,0.234345,trial_2
1212,Kappadione,result_trial_data_NCT04809974_CF_Kappadione.json,0.234205,trial_2
1213,Nevirapine,result_trial_data_NCT04809974_CF_Nevirapine.json,0.234193,trial_2
1214,Lasmiditan,result_trial_data_NCT04809974_CF_Lasmiditan.json,0.234066,trial_2
1215,Metaxalone,result_trial_data_NCT04809974_CF_Metaxalone.json,0.233937,trial_2
1216,Metyrapone,result_trial_data_NCT04809974_CF_Metyrapone.json,0.233782,trial_2
1217,Isosorbide_mononitra,result_trial_data_NCT04809974_CF_Isosorbide_mononitra.json,0.233408,trial_2
1218,Indomethacin,result_trial_data_NCT04809974_CF_Indomethacin.json,0.233205,trial_2
1219,Sildenafil,result_trial_data_NCT04809974_CF_Sildenafil.json,0.233012,trial_2
1220,Chlorpromazine,result_trial_data_NCT04809974_CF_Chlorpromazine.json,0.232950,trial_2
1221,Piribedil,result_trial_data_NCT04809974_CF_Piribedil.json,0.232309,trial_2
1222,Natamycin,result_trial_data_NCT04809974_CF_Natamycin.json,0.232223,trial_2
1223,Chlorpheniramine,result_trial_data_NCT04809974_CF_Chlorpheniramine.json,0.232058,trial_2
1224,Valaciclovir,result_trial_data_NCT04809974_CF_Valaciclovir.json,0.231728,trial_2
1225,Meclofenamic_acid,result_trial_data_NCT04809974_CF_Meclofenamic_acid.json,0.231493,trial_2
1226,Dacomitinib,result_trial_data_NCT04809974_CF_Dacomitinib.json,0.231472,trial_2
1227,Fesoterodine,result_trial_data_NCT04809974_CF_Fesoterodine.json,0.231383,trial_2
1228,Aztreonam,result_trial_data_NCT04809974_CF_Aztreonam.json,0.231344,trial_2
1229,Probenecid,result_trial_data_NCT04809974_CF_Probenecid.json,0.230955,trial_2
1230,Eplerenone,result_trial_data_NCT04809974_CF_Eplerenone.json,0.230953,trial_2
1231,Tibolone,result_trial_data_NCT04809974_CF_Tibolone.json,0.230943,trial_2
1232,Carbamazepine,result_trial_data_NCT04809974_CF_Carbamazepine.json,0.230917,trial_2
1233,Orciprenaline,result_trial_data_NCT04809974_CF_Orciprenaline.json,0.230609,trial_2
1234,Ethinylestradiol,result_trial_data_NCT04809974_CF_Ethinylestradiol.json,0.230420,trial_2
1235,Flunitrazepam,result_trial_data_NCT04809974_CF_Flunitrazepam.json,0.230408,trial_2
1236,Dyclonine,result_trial_data_NCT04809974_CF_Dyclonine.json,0.230391,trial_2
1237,Sulfaphenazole,result_trial_data_NCT04809974_CF_Sulfaphenazole.json,0.229935,trial_2
1238,Citalopram,result_trial_data_NCT04809974_CF_Citalopram.json,0.229570,trial_2
1239,Lorazepam,result_trial_data_NCT04809974_CF_Lorazepam.json,0.229485,trial_2
1240,Flumazenil,result_trial_data_NCT04809974_CF_Flumazenil.json,0.229465,trial_2
1241,Mitomycin,result_trial_data_NCT04809974_CF_Mitomycin.json,0.229432,trial_2
1242,Didanosine,result_trial_data_NCT04809974_CF_Didanosine.json,0.229350,trial_2
1243,Trihexyphenidyl,result_trial_data_NCT04809974_CF_Trihexyphenidyl.json,0.228926,trial_2
1244,Terbutaline,result_trial_data_NCT04809974_CF_Terbutaline.json,0.228882,trial_2
1245,Codeine,result_trial_data_NCT04809974_CF_Codeine.json,0.228829,trial_2
1246,Phenol,result_trial_data_NCT04809974_CF_Phenol.json,0.228628,trial_2
1247,Edrophonium,result_trial_data_NCT04809974_CF_Edrophonium.json,0.228593,trial_2
1248,Nalbuphine,result_trial_data_NCT04809974_CF_Nalbuphine.json,0.228407,trial_2
1249,Troleandomycin,result_trial_data_NCT04809974_CF_Troleandomycin.json,0.228110,trial_2
1250,Phenacetin,result_trial_data_NCT04809974_CF_Phenacetin.json,0.228078,trial_2
1251,Betahistine,result_trial_data_NCT04809974_CF_Betahistine.json,0.227310,trial_2
1252,Sulfadoxine,result_trial_data_NCT04809974_CF_Sulfadoxine.json,0.227156,trial_2
1253,Riociguat,result_trial_data_NCT04809974_CF_Riociguat.json,0.226676,trial_2
1254,Fluvastatin,result_trial_data_NCT04809974_CF_Fluvastatin.json,0.226564,trial_2
1255,Ganciclovir,result_trial_data_NCT04809974_CF_Ganciclovir.json,0.226501,trial_2
1256,Histamine,result_trial_data_NCT04809974_CF_Histamine.json,0.226310,trial_2
1257,Atorvastatin,result_trial_data_NCT04809974_CF_Atorvastatin.json,0.226243,trial_2
1258,Testosterone,result_trial_data_NCT04809974_CF_Testosterone.json,0.226169,trial_2
1259,Oxaprozin,result_trial_data_NCT04809974_CF_Oxaprozin.json,0.226102,trial_2
1260,Bacitracin,result_trial_data_NCT04809974_CF_Bacitracin.json,0.226082,trial_2
1261,Ketoprofen,result_trial_data_NCT04809974_CF_Ketoprofen.json,0.226066,trial_2
1262,Lormetazepam,result_trial_data_NCT04809974_CF_Lormetazepam.json,0.226032,trial_2
1263,Dobutamine,result_trial_data_NCT04809974_CF_Dobutamine.json,0.225936,trial_2
1264,Cinoxacin,result_trial_data_NCT04809974_CF_Cinoxacin.json,0.225663,trial_2
1265,Niacin,result_trial_data_NCT04809974_CF_Niacin.json,0.225182,trial_2
1266,Benzylpenicillin,result_trial_data_NCT04809974_CF_Benzylpenicillin.json,0.225140,trial_2
1267,Ticlopidine,result_trial_data_NCT04809974_CF_Ticlopidine.json,0.224746,trial_2
1268,Amisulpride,result_trial_data_NCT04809974_CF_Amisulpride.json,0.224704,trial_2
1269,Dimenhydrinate,result_trial_data_NCT04809974_CF_Dimenhydrinate.json,0.224608,trial_2
1270,Miltefosine,result_trial_data_NCT04809974_CF_Miltefosine.json,0.224509,trial_2
1271,Glutethimide,result_trial_data_NCT04809974_CF_Glutethimide.json,0.224082,trial_2
1272,Piracetam,result_trial_data_NCT04809974_CF_Piracetam.json,0.223765,trial_2
1273,Ezetimibe,result_trial_data_NCT04809974_CF_Ezetimibe.json,0.223496,trial_2
1274,Ramelteon,result_trial_data_NCT04809974_CF_Ramelteon.json,0.223300,trial_2
1275,Naproxen,result_trial_data_NCT04809974_CF_Naproxen.json,0.223260,trial_2
1276,Riluzole,result_trial_data_NCT04809974_CF_Riluzole.json,0.223183,trial_2
1277,Haloperidol,result_trial_data_NCT04809974_CF_Haloperidol.json,0.223181,trial_2
1278,Nitrofurantoin,result_trial_data_NCT04809974_CF_Nitrofurantoin.json,0.222982,trial_2
1279,Nimesulide,result_trial_data_NCT04809974_CF_Nimesulide.json,0.222946,trial_2
1280,Raltegravir,result_trial_data_NCT04809974_CF_Raltegravir.json,0.222904,trial_2
1281,Vecuronium,result_trial_data_NCT04809974_CF_Vecuronium.json,0.222449,trial_2
1282,Busulfan,result_trial_data_NCT04809974_CF_Busulfan.json,0.222329,trial_2
1283,Methyldopa,result_trial_data_NCT04809974_CF_Methyldopa.json,0.222295,trial_2
1284,Pergolide,result_trial_data_NCT04809974_CF_Pergolide.json,0.222214,trial_2
1285,Delafloxacin,result_trial_data_NCT04809974_CF_Delafloxacin.json,0.222065,trial_2
1286,Erlotinib,result_trial_data_NCT04809974_CF_Erlotinib.json,0.221690,trial_2
1287,Fenofibrate,result_trial_data_NCT04809974_CF_Fenofibrate.json,0.221317,trial_2
1288,Pimavanserin,result_trial_data_NCT04809974_CF_Pimavanserin.json,0.220935,trial_2
1289,Amprenavir,result_trial_data_NCT04809974_CF_Amprenavir.json,0.220809,trial_2
1290,Ondansetron,result_trial_data_NCT04809974_CF_Ondansetron.json,0.220662,trial_2
1291,Isradipine,result_trial_data_NCT04809974_CF_Isradipine.json,0.220472,trial_2
1292,Chlorothiazide,result_trial_data_NCT04809974_CF_Chlorothiazide.json,0.220435,trial_2
1293,Pemirolast,result_trial_data_NCT04809974_CF_Pemirolast.json,0.220324,trial_2
1294,Oxybenzone,result_trial_data_NCT04809974_CF_Oxybenzone.json,0.220314,trial_2
1295,Cefuroxime,result_trial_data_NCT04809974_CF_Cefuroxime.json,0.220248,trial_2
1296,Rizatriptan,result_trial_data_NCT04809974_CF_Rizatriptan.json,0.220058,trial_2
1297,Azithromycin,result_trial_data_NCT04809974_CF_Azithromycin.json,0.220023,trial_2
1298,Troglitazone,result_trial_data_NCT04809974_CF_Troglitazone.json,0.219946,trial_2
1299,Probucol,result_trial_data_NCT04809974_CF_Probucol.json,0.219850,trial_2
1300,Zalcitabine,result_trial_data_NCT04809974_CF_Zalcitabine.json,0.219716,trial_2
1301,Mexiletine,result_trial_data_NCT04809974_CF_Mexiletine.json,0.219698,trial_2
1302,Fluticasone_furoate,result_trial_data_NCT04809974_CF_Fluticasone_furoate.json,0.219552,trial_2
1303,Progesterone,result_trial_data_NCT04809974_CF_Progesterone.json,0.219499,trial_2
1304,Bumetanide,result_trial_data_NCT04809974_CF_Bumetanide.json,0.219355,trial_2
1305,Tramadol,result_trial_data_NCT04809974_CF_Tramadol.json,0.219032,trial_2
1306,Topiramate,result_trial_data_NCT04809974_CF_Topiramate.json,0.219024,trial_2
1307,Oxacillin,result_trial_data_NCT04809974_CF_Oxacillin.json,0.218976,trial_2
1308,Amiodarone,result_trial_data_NCT04809974_CF_Amiodarone.json,0.218772,trial_2
1309,Thiethylperazine,result_trial_data_NCT04809974_CF_Thiethylperazine.json,0.218563,trial_2
1310,Vilanterol,result_trial_data_NCT04809974_CF_Vilanterol.json,0.217852,trial_2
1311,Benzydamine,result_trial_data_NCT04809974_CF_Benzydamine.json,0.217813,trial_2
1312,Rifapentine,result_trial_data_NCT04809974_CF_Rifapentine.json,0.217546,trial_2
1313,Nedocromil,result_trial_data_NCT04809974_CF_Nedocromil.json,0.217515,trial_2
1314,Acyclovir,result_trial_data_NCT04809974_CF_Acyclovir.json,0.217409,trial_2
1315,Darunavir,result_trial_data_NCT04809974_CF_Darunavir.json,0.217305,trial_2
1316,Allopurinol,result_trial_data_NCT04809974_CF_Allopurinol.json,0.217245,trial_2
1317,Amphetamine,result_trial_data_NCT04809974_CF_Amphetamine.json,0.217102,trial_2
1318,Dextroamphetamine,result_trial_data_NCT04809974_CF_Dextroamphetamine.json,0.217102,trial_2
1319,Bedaquiline,result_trial_data_NCT04809974_CF_Bedaquiline.json,0.217039,trial_2
1320,Tiagabine,result_trial_data_NCT04809974_CF_Tiagabine.json,0.216774,trial_2
1321,Amphotericin_B,result_trial_data_NCT04809974_CF_Amphotericin_B.json,0.216687,trial_2
1322,Ipragliflozin,result_trial_data_NCT04809974_CF_Ipragliflozin.json,0.216558,trial_2
1323,Acetylcysteine,result_trial_data_NCT04809974_CF_Acetylcysteine.json,0.216301,trial_2
1324,Digitoxin,result_trial_data_NCT04809974_CF_Digitoxin.json,0.216255,trial_2
1325,Ciclesonide,result_trial_data_NCT04809974_CF_Ciclesonide.json,0.216119,trial_2
1326,Butenafine,result_trial_data_NCT04809974_CF_Butenafine.json,0.216080,trial_2
1327,Proparacaine,result_trial_data_NCT04809974_CF_Proparacaine.json,0.216005,trial_2
1328,Albendazole,result_trial_data_NCT04809974_CF_Albendazole.json,0.215904,trial_2
1329,Pilocarpine,result_trial_data_NCT04809974_CF_Pilocarpine.json,0.215687,trial_2
1330,Pravastatin,result_trial_data_NCT04809974_CF_Pravastatin.json,0.215273,trial_2
1331,Prochlorperazine,result_trial_data_NCT04809974_CF_Prochlorperazine.json,0.215201,trial_2
1332,Disopyramide,result_trial_data_NCT04809974_CF_Disopyramide.json,0.215175,trial_2
1333,Telithromycin,result_trial_data_NCT04809974_CF_Telithromycin.json,0.214984,trial_2
1334,Lasofoxifene,result_trial_data_NCT04809974_CF_Lasofoxifene.json,0.214860,trial_2
1335,Ritonavir,result_trial_data_NCT04809974_CF_Ritonavir.json,0.214649,trial_2
1336,Theophylline,result_trial_data_NCT04809974_CF_Theophylline.json,0.214560,trial_2
1337,Metoclopramide,result_trial_data_NCT04809974_CF_Metoclopramide.json,0.214255,trial_2
1338,Nitazoxanide,result_trial_data_NCT04809974_CF_Nitazoxanide.json,0.213803,trial_2
1339,Bazedoxifene,result_trial_data_NCT04809974_CF_Bazedoxifene.json,0.213458,trial_2
1340,Aminobenzoic_acid,result_trial_data_NCT04809974_CF_Aminobenzoic_acid.json,0.213171,trial_2
1341,Cysteine,result_trial_data_NCT04809974_CF_Cysteine.json,0.212829,trial_2
1342,Flibanserin,result_trial_data_NCT04809974_CF_Flibanserin.json,0.212701,trial_2
1343,Fluphenazine,result_trial_data_NCT04809974_CF_Fluphenazine.json,0.212597,trial_2
1344,Amikacin,result_trial_data_NCT04809974_CF_Amikacin.json,0.212521,trial_2
1345,Anthralin,result_trial_data_NCT04809974_CF_Anthralin.json,0.212317,trial_2
1346,Mepivacaine,result_trial_data_NCT04809974_CF_Mepivacaine.json,0.212306,trial_2
1347,Levocarnitine,result_trial_data_NCT04809974_CF_Levocarnitine.json,0.212269,trial_2
1348,Omadacycline,result_trial_data_NCT04809974_CF_Omadacycline.json,0.212204,trial_2
1349,Pyrimethamine,result_trial_data_NCT04809974_CF_Pyrimethamine.json,0.212097,trial_2
1350,Rocuronium,result_trial_data_NCT04809974_CF_Rocuronium.json,0.212039,trial_2
1351,Praziquantel,result_trial_data_NCT04809974_CF_Praziquantel.json,0.211816,trial_2
1352,Phenobarbital,result_trial_data_NCT04809974_CF_Phenobarbital.json,0.211208,trial_2
1353,Sulfacetamide,result_trial_data_NCT04809974_CF_Sulfacetamide.json,0.211098,trial_2
1354,Arformoterol,result_trial_data_NCT04809974_CF_Arformoterol.json,0.210811,trial_2
1355,Gliclazide,result_trial_data_NCT04809974_CF_Gliclazide.json,0.210619,trial_2
1356,Indapamide,result_trial_data_NCT04809974_CF_Indapamide.json,0.210388,trial_2
1357,Tolterodine,result_trial_data_NCT04809974_CF_Tolterodine.json,0.209860,trial_2
1358,Oxybutynin,result_trial_data_NCT04809974_CF_Oxybutynin.json,0.209289,trial_2
1359,Mazindol,result_trial_data_NCT04809974_CF_Mazindol.json,0.209061,trial_2
1360,Levonorgestrel,result_trial_data_NCT04809974_CF_Levonorgestrel.json,0.208979,trial_2
1361,Nystatin,result_trial_data_NCT04809974_CF_Nystatin.json,0.208913,trial_2
1362,Entecavir,result_trial_data_NCT04809974_CF_Entecavir.json,0.208877,trial_2
1363,Ibuprofen,result_trial_data_NCT04809974_CF_Ibuprofen.json,0.208720,trial_2
1364,Chlorobutanol,result_trial_data_NCT04809974_CF_Chlorobutanol.json,0.208697,trial_2
1365,Pramocaine,result_trial_data_NCT04809974_CF_Pramocaine.json,0.208696,trial_2
1366,Dequalinium,result_trial_data_NCT04809974_CF_Dequalinium.json,0.208218,trial_2
1367,Dexketoprofen,result_trial_data_NCT04809974_CF_Dexketoprofen.json,0.208009,trial_2
1368,Pimozide,result_trial_data_NCT04809974_CF_Pimozide.json,0.207969,trial_2
1369,Terazosin,result_trial_data_NCT04809974_CF_Terazosin.json,0.207821,trial_2
1370,Hexachlorophene,result_trial_data_NCT04809974_CF_Hexachlorophene.json,0.207751,trial_2
1371,Gemifloxacin,result_trial_data_NCT04809974_CF_Gemifloxacin.json,0.207594,trial_2
1372,Tadalafil,result_trial_data_NCT04809974_CF_Tadalafil.json,0.207447,trial_2
1373,Hexetidine,result_trial_data_NCT04809974_CF_Hexetidine.json,0.207423,trial_2
1374,Metolazone,result_trial_data_NCT04809974_CF_Metolazone.json,0.207267,trial_2
1375,Abacavir,result_trial_data_NCT04809974_CF_Abacavir.json,0.206863,trial_2
1376,Ketorolac,result_trial_data_NCT04809974_CF_Ketorolac.json,0.206686,trial_2
1377,Copper,result_trial_data_NCT04809974_CF_Copper.json,0.206634,trial_2
1378,Flurazepam,result_trial_data_NCT04809974_CF_Flurazepam.json,0.206519,trial_2
1379,Methylene_blue,result_trial_data_NCT04809974_CF_Methylene_blue.json,0.206449,trial_2
1380,Mecamylamine,result_trial_data_NCT04809974_CF_Mecamylamine.json,0.206377,trial_2
1381,Nicardipine,result_trial_data_NCT04809974_CF_Nicardipine.json,0.206199,trial_2
1382,Flurbiprofen,result_trial_data_NCT04809974_CF_Flurbiprofen.json,0.205904,trial_2
1383,Sertindole,result_trial_data_NCT04809974_CF_Sertindole.json,0.205862,trial_2
1384,Bromfenac,result_trial_data_NCT04809974_CF_Bromfenac.json,0.205675,trial_2
1385,Saquinavir,result_trial_data_NCT04809974_CF_Saquinavir.json,0.205463,trial_2
1386,Flucloxacillin,result_trial_data_NCT04809974_CF_Flucloxacillin.json,0.204989,trial_2
1387,Meperidine,result_trial_data_NCT04809974_CF_Meperidine.json,0.204936,trial_2
1388,Clarithromycin,result_trial_data_NCT04809974_CF_Clarithromycin.json,0.204916,trial_2
1389,Efavirenz,result_trial_data_NCT04809974_CF_Efavirenz.json,0.204413,trial_2
1390,Lysergic_acid_diethy,result_trial_data_NCT04809974_CF_Lysergic_acid_diethy.json,0.204165,trial_2
1391,Ciclopirox,result_trial_data_NCT04809974_CF_Ciclopirox.json,0.204149,trial_2
1392,Resveratrol,result_trial_data_NCT04809974_CF_Resveratrol.json,0.203753,trial_2
1393,Levofloxacin,result_trial_data_NCT04809974_CF_Levofloxacin.json,0.203639,trial_2
1394,Tirofiban,result_trial_data_NCT04809974_CF_Tirofiban.json,0.203570,trial_2
1395,Itraconazole,result_trial_data_NCT04809974_CF_Itraconazole.json,0.203550,trial_2
1396,Chloroprocaine,result_trial_data_NCT04809974_CF_Chloroprocaine.json,0.203184,trial_2
1397,Piperacillin,result_trial_data_NCT04809974_CF_Piperacillin.json,0.203045,trial_2
1398,Olsalazine,result_trial_data_NCT04809974_CF_Olsalazine.json,0.202906,trial_2
1399,Dapagliflozin,result_trial_data_NCT04809974_CF_Dapagliflozin.json,0.202734,trial_2
1400,Oxybuprocaine,result_trial_data_NCT04809974_CF_Oxybuprocaine.json,0.202301,trial_2
1401,Ethosuximide,result_trial_data_NCT04809974_CF_Ethosuximide.json,0.201514,trial_2
1402,Nizatidine,result_trial_data_NCT04809974_CF_Nizatidine.json,0.201418,trial_2
1403,Clonazepam,result_trial_data_NCT04809974_CF_Clonazepam.json,0.201269,trial_2
1404,Levetiracetam,result_trial_data_NCT04809974_CF_Levetiracetam.json,0.201098,trial_2
1405,Azelaic_acid,result_trial_data_NCT04809974_CF_Azelaic_acid.json,0.200829,trial_2
1406,Dexpanthenol,result_trial_data_NCT04809974_CF_Dexpanthenol.json,0.200781,trial_2
1407,Roflumilast,result_trial_data_NCT04809974_CF_Roflumilast.json,0.200676,trial_2
1408,Promethazine,result_trial_data_NCT04809974_CF_Promethazine.json,0.200277,trial_2
1409,Pentamidine,result_trial_data_NCT04809974_CF_Pentamidine.json,0.199964,trial_2
1410,Chlorpropamide,result_trial_data_NCT04809974_CF_Chlorpropamide.json,0.199859,trial_2
1411,Nabumetone,result_trial_data_NCT04809974_CF_Nabumetone.json,0.199745,trial_2
1412,Sulfamethazine,result_trial_data_NCT04809974_CF_Sulfamethazine.json,0.199720,trial_2
1413,Fidaxomicin,result_trial_data_NCT04809974_CF_Fidaxomicin.json,0.199674,trial_2
1414,Ethanol,result_trial_data_NCT04809974_CF_Ethanol.json,0.199419,trial_2
1415,Miglitol,result_trial_data_NCT04809974_CF_Miglitol.json,0.199313,trial_2
1416,Rifabutin,result_trial_data_NCT04809974_CF_Rifabutin.json,0.199286,trial_2
1417,Oxazepam,result_trial_data_NCT04809974_CF_Oxazepam.json,0.198998,trial_2
1418,Griseofulvin,result_trial_data_NCT04809974_CF_Griseofulvin.json,0.198895,trial_2
1419,Reserpine,result_trial_data_NCT04809974_CF_Reserpine.json,0.198855,trial_2
1420,Fluconazole,result_trial_data_NCT04809974_CF_Fluconazole.json,0.198803,trial_2
1421,Fenofibric_acid,result_trial_data_NCT04809974_CF_Fenofibric_acid.json,0.198521,trial_2
1422,Amoxapine,result_trial_data_NCT04809974_CF_Amoxapine.json,0.198217,trial_2
1423,Ascorbic_acid,result_trial_data_NCT04809974_CF_Ascorbic_acid.json,0.198121,trial_2
1424,Sulfanilamide,result_trial_data_NCT04809974_CF_Sulfanilamide.json,0.197796,trial_2
1425,Tolmetin,result_trial_data_NCT04809974_CF_Tolmetin.json,0.197771,trial_2
1426,Penciclovir,result_trial_data_NCT04809974_CF_Penciclovir.json,0.197710,trial_2
1427,Polyethylene_glycol,result_trial_data_NCT04809974_CF_Polyethylene_glycol.json,0.197195,trial_2
1428,Perhexiline,result_trial_data_NCT04809974_CF_Perhexiline.json,0.196979,trial_2
1429,Tolbutamide,result_trial_data_NCT04809974_CF_Tolbutamide.json,0.196794,trial_2
1430,ATP,result_trial_data_NCT04809974_CF_ATP.json,0.196702,trial_2
1431,Gefitinib,result_trial_data_NCT04809974_CF_Gefitinib.json,0.196621,trial_2
1432,Zaleplon,result_trial_data_NCT04809974_CF_Zaleplon.json,0.196301,trial_2
1433,Ethionamide,result_trial_data_NCT04809974_CF_Ethionamide.json,0.196240,trial_2
1434,Naftifine,result_trial_data_NCT04809974_CF_Naftifine.json,0.196159,trial_2
1435,Salicylic_acid,result_trial_data_NCT04809974_CF_Salicylic_acid.json,0.195875,trial_2
1436,Moxifloxacin,result_trial_data_NCT04809974_CF_Moxifloxacin.json,0.195823,trial_2
1437,Selegiline,result_trial_data_NCT04809974_CF_Selegiline.json,0.195774,trial_2
1438,Chloroxylenol,result_trial_data_NCT04809974_CF_Chloroxylenol.json,0.195381,trial_2
1439,Sitagliptin,result_trial_data_NCT04809974_CF_Sitagliptin.json,0.195366,trial_2
1440,Phentolamine,result_trial_data_NCT04809974_CF_Phentolamine.json,0.195177,trial_2
1441,Lincomycin,result_trial_data_NCT04809974_CF_Lincomycin.json,0.195167,trial_2
1442,Atazanavir,result_trial_data_NCT04809974_CF_Atazanavir.json,0.194977,trial_2
1443,Ranolazine,result_trial_data_NCT04809974_CF_Ranolazine.json,0.194585,trial_2
1444,Methysergide,result_trial_data_NCT04809974_CF_Methysergide.json,0.194500,trial_2
1445,Streptozocin,result_trial_data_NCT04809974_CF_Streptozocin.json,0.194483,trial_2
1446,Diethylcarbamazine,result_trial_data_NCT04809974_CF_Diethylcarbamazine.json,0.193385,trial_2
1447,Propantheline,result_trial_data_NCT04809974_CF_Propantheline.json,0.193160,trial_2
1448,Pyridoxine,result_trial_data_NCT04809974_CF_Pyridoxine.json,0.192828,trial_2
1449,Norfloxacin,result_trial_data_NCT04809974_CF_Norfloxacin.json,0.192724,trial_2
1450,Etodolac,result_trial_data_NCT04809974_CF_Etodolac.json,0.191787,trial_2
1451,Diltiazem,result_trial_data_NCT04809974_CF_Diltiazem.json,0.191737,trial_2
1452,Trospium,result_trial_data_NCT04809974_CF_Trospium.json,0.190955,trial_2
1453,Ketoconazole,result_trial_data_NCT04809974_CF_Ketoconazole.json,0.190597,trial_2
1454,Cholecalciferol,result_trial_data_NCT04809974_CF_Cholecalciferol.json,0.190499,trial_2
1455,Nateglinide,result_trial_data_NCT04809974_CF_Nateglinide.json,0.190129,trial_2
1456,Orphenadrine,result_trial_data_NCT04809974_CF_Orphenadrine.json,0.190090,trial_2
1457,Mebendazole,result_trial_data_NCT04809974_CF_Mebendazole.json,0.190026,trial_2
1458,Bifonazole,result_trial_data_NCT04809974_CF_Bifonazole.json,0.189979,trial_2
1459,Olodaterol,result_trial_data_NCT04809974_CF_Olodaterol.json,0.189892,trial_2
1460,Amorolfine,result_trial_data_NCT04809974_CF_Amorolfine.json,0.189678,trial_2
1461,Diflunisal,result_trial_data_NCT04809974_CF_Diflunisal.json,0.189406,trial_2
1462,Hyoscyamine,result_trial_data_NCT04809974_CF_Hyoscyamine.json,0.189385,trial_2
1463,Adefovir_dipivoxil,result_trial_data_NCT04809974_CF_Adefovir_dipivoxil.json,0.189204,trial_2
1464,Lamivudine,result_trial_data_NCT04809974_CF_Lamivudine.json,0.189064,trial_2
1465,Capsaicin,result_trial_data_NCT04809974_CF_Capsaicin.json,0.188967,trial_2
1466,Ornidazole,result_trial_data_NCT04809974_CF_Ornidazole.json,0.188811,trial_2
1467,Zolpidem,result_trial_data_NCT04809974_CF_Zolpidem.json,0.188796,trial_2
1468,Azelastine,result_trial_data_NCT04809974_CF_Azelastine.json,0.188497,trial_2
1469,Nimodipine,result_trial_data_NCT04809974_CF_Nimodipine.json,0.188472,trial_2
1470,Hydralazine,result_trial_data_NCT04809974_CF_Hydralazine.json,0.188398,trial_2
1471,Pyrantel,result_trial_data_NCT04809974_CF_Pyrantel.json,0.188314,trial_2
1472,Kanamycin,result_trial_data_NCT04809974_CF_Kanamycin.json,0.187674,trial_2
1473,Delamanid,result_trial_data_NCT04809974_CF_Delamanid.json,0.187033,trial_2
1474,Glyburide,result_trial_data_NCT04809974_CF_Glyburide.json,0.186655,trial_2
1475,Acetylsalicylic_acid,result_trial_data_NCT04809974_CF_Acetylsalicylic_acid.json,0.186618,trial_2
1476,Cefdinir,result_trial_data_NCT04809974_CF_Cefdinir.json,0.186149,trial_2
1477,Selexipag,result_trial_data_NCT04809974_CF_Selexipag.json,0.185838,trial_2
1478,Methyl_salicylate,result_trial_data_NCT04809974_CF_Methyl_salicylate.json,0.185005,trial_2
1479,Pioglitazone,result_trial_data_NCT04809974_CF_Pioglitazone.json,0.184763,trial_2
1480,Papaverine,result_trial_data_NCT04809974_CF_Papaverine.json,0.184389,trial_2
1481,Gatifloxacin,result_trial_data_NCT04809974_CF_Gatifloxacin.json,0.184125,trial_2
1482,Cisapride,result_trial_data_NCT04809974_CF_Cisapride.json,0.183480,trial_2
1483,Tobramycin,result_trial_data_NCT04809974_CF_Tobramycin.json,0.183394,trial_2
1484,Calcipotriol,result_trial_data_NCT04809974_CF_Calcipotriol.json,0.183256,trial_2
1485,Laropiprant,result_trial_data_NCT04809974_CF_Laropiprant.json,0.183227,trial_2
1486,Pseudoephedrine,result_trial_data_NCT04809974_CF_Pseudoephedrine.json,0.182905,trial_2
1487,Empagliflozin,result_trial_data_NCT04809974_CF_Empagliflozin.json,0.182745,trial_2
1488,Bethanechol,result_trial_data_NCT04809974_CF_Bethanechol.json,0.182599,trial_2
1489,Nifedipine,result_trial_data_NCT04809974_CF_Nifedipine.json,0.181295,trial_2
1490,Carisoprodol,result_trial_data_NCT04809974_CF_Carisoprodol.json,0.181163,trial_2
1491,Ergocalciferol,result_trial_data_NCT04809974_CF_Ergocalciferol.json,0.180765,trial_2
1492,Verapamil,result_trial_data_NCT04809974_CF_Verapamil.json,0.180615,trial_2
1493,Alogliptin,result_trial_data_NCT04809974_CF_Alogliptin.json,0.180613,trial_2
1494,Hydroxyzine,result_trial_data_NCT04809974_CF_Hydroxyzine.json,0.180544,trial_2
1495,Raloxifene,result_trial_data_NCT04809974_CF_Raloxifene.json,0.180044,trial_2
1496,Tolcapone,result_trial_data_NCT04809974_CF_Tolcapone.json,0.179619,trial_2
1497,Rofecoxib,result_trial_data_NCT04809974_CF_Rofecoxib.json,0.179483,trial_2
1498,Benzatropine,result_trial_data_NCT04809974_CF_Benzatropine.json,0.179463,trial_2
1499,Zopiclone,result_trial_data_NCT04809974_CF_Zopiclone.json,0.179432,trial_2
1500,Sulfadiazine,result_trial_data_NCT04809974_CF_Sulfadiazine.json,0.179012,trial_2
1501,Mesalazine,result_trial_data_NCT04809974_CF_Mesalazine.json,0.178958,trial_2
