rank,drug,file,P_drug_gt_placebo,P_placebo_gt_drug
1207,Magnesium_chloride,result_trial_data_NCT04809974_CF_Magnesium_chloride.json,0.519898,0.480102
1208,Leuprolide,result_trial_data_NCT04809974_CF_Leuprolide.json,0.519898,0.480102
1209,Propylthiouracil,result_trial_data_NCT04809974_CF_Propylthiouracil.json,0.519894,0.480106
1210,Isopropamide,result_trial_data_NCT04809974_CF_Isopropamide.json,0.519881,0.480119
1211,Phenazopyridine,result_trial_data_NCT04809974_CF_Phenazopyridine.json,0.519875,0.480125
1212,Doxorubicin,result_trial_data_NCT04809974_CF_Doxorubicin.json,0.519871,0.480129
1213,Dimenhydrinate,result_trial_data_NCT04809974_CF_Dimenhydrinate.json,0.519871,0.480129
1214,Trandolapril,result_trial_data_NCT04809974_CF_Trandolapril.json,0.519867,0.480133
1215,Edrophonium,result_trial_data_NCT04809974_CF_Edrophonium.json,0.519867,0.480133
1216,Balsalazide,result_trial_data_NCT04809974_CF_Balsalazide.json,0.519866,0.480134
1217,Hexocyclium,result_trial_data_NCT04809974_CF_Hexocyclium.json,0.519863,0.480137
1218,Medrysone,result_trial_data_NCT04809974_CF_Medrysone.json,0.519861,0.480139
1219,Phensuximide,result_trial_data_NCT04809974_CF_Phensuximide.json,0.519861,0.480139
1220,Pramipexole,result_trial_data_NCT04809974_CF_Pramipexole.json,0.519860,0.480140
1221,Chromic_chloride,result_trial_data_NCT04809974_CF_Chromic_chloride.json,0.519859,0.480141
1222,Fostamatinib,result_trial_data_NCT04809974_CF_Fostamatinib.json,0.519858,0.480142
1223,Tiaprofenic_acid,result_trial_data_NCT04809974_CF_Tiaprofenic_acid.json,0.519852,0.480148
1224,Eplerenone,result_trial_data_NCT04809974_CF_Eplerenone.json,0.519829,0.480171
1225,Urethane,result_trial_data_NCT04809974_CF_Urethane.json,0.519828,0.480172
1226,Atracurium,result_trial_data_NCT04809974_CF_Atracurium.json,0.519827,0.480173
1227,Cefmetazole,result_trial_data_NCT04809974_CF_Cefmetazole.json,0.519819,0.480181
1228,Domiphen,result_trial_data_NCT04809974_CF_Domiphen.json,0.519817,0.480183
1229,Methyl_salicylate,result_trial_data_NCT04809974_CF_Methyl_salicylate.json,0.519805,0.480195
1230,Momelotinib,result_trial_data_NCT04809974_CF_Momelotinib.json,0.519805,0.480195
1231,Metrizamide,result_trial_data_NCT04809974_CF_Metrizamide.json,0.519797,0.480203
1232,Dydrogesterone,result_trial_data_NCT04809974_CF_Dydrogesterone.json,0.519796,0.480204
1233,Meticillin,result_trial_data_NCT04809974_CF_Meticillin.json,0.519792,0.480208
1234,Fesoterodine,result_trial_data_NCT04809974_CF_Fesoterodine.json,0.519788,0.480212
1235,Digoxin,result_trial_data_NCT04809974_CF_Digoxin.json,0.519786,0.480214
1236,Terazosin,result_trial_data_NCT04809974_CF_Terazosin.json,0.519785,0.480215
1237,Rimegepant,result_trial_data_NCT04809974_CF_Rimegepant.json,0.519778,0.480222
1238,Diltiazem,result_trial_data_NCT04809974_CF_Diltiazem.json,0.519774,0.480226
1239,Ethosuximide,result_trial_data_NCT04809974_CF_Ethosuximide.json,0.519772,0.480228
1240,Lisinopril,result_trial_data_NCT04809974_CF_Lisinopril.json,0.519769,0.480231
1241,Budesonide,result_trial_data_NCT04809974_CF_Budesonide.json,0.519769,0.480231
1242,Tamsulosin,result_trial_data_NCT04809974_CF_Tamsulosin.json,0.519767,0.480233
1243,Alfuzosin,result_trial_data_NCT04809974_CF_Alfuzosin.json,0.519762,0.480238
1244,Chloroquine,result_trial_data_NCT04809974_CF_Chloroquine.json,0.519760,0.480240
1245,Diazoxide,result_trial_data_NCT04809974_CF_Diazoxide.json,0.519753,0.480247
1246,Vismodegib,result_trial_data_NCT04809974_CF_Vismodegib.json,0.519751,0.480249
1247,Mepyramine,result_trial_data_NCT04809974_CF_Mepyramine.json,0.519749,0.480251
1248,Pantoprazole,result_trial_data_NCT04809974_CF_Pantoprazole.json,0.519749,0.480251
1249,Lymecycline,result_trial_data_NCT04809974_CF_Lymecycline.json,0.519745,0.480255
1250,Primaquine,result_trial_data_NCT04809974_CF_Primaquine.json,0.519738,0.480262
1251,Ergoloid_mesylate,result_trial_data_NCT04809974_CF_Ergoloid_mesylate.json,0.519732,0.480268
1252,Doxycycline,result_trial_data_NCT04809974_CF_Doxycycline.json,0.519731,0.480269
1253,Bosutinib,result_trial_data_NCT04809974_CF_Bosutinib.json,0.519731,0.480269
1254,Desoxycorticosterone,result_trial_data_NCT04809974_CF_Desoxycorticosterone.json,0.519726,0.480274
1255,Mexiletine,result_trial_data_NCT04809974_CF_Mexiletine.json,0.519723,0.480277
1256,Lidocaine,result_trial_data_NCT04809974_CF_Lidocaine.json,0.519715,0.480285
1257,Selinexor,result_trial_data_NCT04809974_CF_Selinexor.json,0.519715,0.480285
1258,Phenindione,result_trial_data_NCT04809974_CF_Phenindione.json,0.519705,0.480295
1259,Ethambutol,result_trial_data_NCT04809974_CF_Ethambutol.json,0.519702,0.480298
1260,Mepivacaine,result_trial_data_NCT04809974_CF_Mepivacaine.json,0.519694,0.480306
1261,Pyrantel,result_trial_data_NCT04809974_CF_Pyrantel.json,0.519694,0.480306
1262,Estrone,result_trial_data_NCT04809974_CF_Estrone.json,0.519693,0.480307
1263,Pomalidomide,result_trial_data_NCT04809974_CF_Pomalidomide.json,0.519689,0.480311
1264,Acamprosate,result_trial_data_NCT04809974_CF_Acamprosate.json,0.519688,0.480312
1265,Tolfenamic_acid,result_trial_data_NCT04809974_CF_Tolfenamic_acid.json,0.519688,0.480312
1266,Tocainide,result_trial_data_NCT04809974_CF_Tocainide.json,0.519686,0.480314
1267,Fluoxymesterone,result_trial_data_NCT04809974_CF_Fluoxymesterone.json,0.519684,0.480316
1268,Papaverine,result_trial_data_NCT04809974_CF_Papaverine.json,0.519683,0.480317
1269,Kappadione,result_trial_data_NCT04809974_CF_Kappadione.json,0.519683,0.480317
1270,Niraparib,result_trial_data_NCT04809974_CF_Niraparib.json,0.519682,0.480318
1271,Hydrocortisone,result_trial_data_NCT04809974_CF_Hydrocortisone.json,0.519680,0.480320
1272,Dronedarone,result_trial_data_NCT04809974_CF_Dronedarone.json,0.519679,0.480321
1273,Apixaban,result_trial_data_NCT04809974_CF_Apixaban.json,0.519677,0.480323
1274,Nadolol,result_trial_data_NCT04809974_CF_Nadolol.json,0.519677,0.480323
1275,Oxybutynin,result_trial_data_NCT04809974_CF_Oxybutynin.json,0.519673,0.480327
1276,Crotamiton,result_trial_data_NCT04809974_CF_Crotamiton.json,0.519672,0.480328
1277,Tucatinib,result_trial_data_NCT04809974_CF_Tucatinib.json,0.519672,0.480328
1278,Zotepine,result_trial_data_NCT04809974_CF_Zotepine.json,0.519672,0.480328
1279,Zalcitabine,result_trial_data_NCT04809974_CF_Zalcitabine.json,0.519660,0.480340
1280,Osilodrostat,result_trial_data_NCT04809974_CF_Osilodrostat.json,0.519648,0.480352
1281,Icosapent_ethyl,result_trial_data_NCT04809974_CF_Icosapent_ethyl.json,0.519642,0.480358
1282,Daclatasvir,result_trial_data_NCT04809974_CF_Daclatasvir.json,0.519635,0.480365
1283,Hydroquinone,result_trial_data_NCT04809974_CF_Hydroquinone.json,0.519634,0.480366
1284,Mequitazine,result_trial_data_NCT04809974_CF_Mequitazine.json,0.519629,0.480371
1285,Levobetaxolol,result_trial_data_NCT04809974_CF_Levobetaxolol.json,0.519625,0.480375
1286,Duvelisib,result_trial_data_NCT04809974_CF_Duvelisib.json,0.519624,0.480376
1287,Zinc_chloride,result_trial_data_NCT04809974_CF_Zinc_chloride.json,0.519620,0.480380
1288,Tolnaftate,result_trial_data_NCT04809974_CF_Tolnaftate.json,0.519610,0.480390
1289,Teniposide,result_trial_data_NCT04809974_CF_Teniposide.json,0.519608,0.480392
1290,Norethindrone_enanth,result_trial_data_NCT04809974_CF_Norethindrone_enanth.json,0.519595,0.480405
1291,Miglitol,result_trial_data_NCT04809974_CF_Miglitol.json,0.519591,0.480409
1292,Spironolactone,result_trial_data_NCT04809974_CF_Spironolactone.json,0.519573,0.480427
1293,Phenyl_aminosalicyla,result_trial_data_NCT04809974_CF_Phenyl_aminosalicyla.json,0.519564,0.480436
1294,Gemcitabine,result_trial_data_NCT04809974_CF_Gemcitabine.json,0.519563,0.480437
1295,Alclofenac,result_trial_data_NCT04809974_CF_Alclofenac.json,0.519558,0.480442
1296,Metaraminol,result_trial_data_NCT04809974_CF_Metaraminol.json,0.519556,0.480444
1297,Abemaciclib,result_trial_data_NCT04809974_CF_Abemaciclib.json,0.519555,0.480445
1298,Azapropazone,result_trial_data_NCT04809974_CF_Azapropazone.json,0.519554,0.480446
1299,Xipamide,result_trial_data_NCT04809974_CF_Xipamide.json,0.519553,0.480447
1300,Phenacemide,result_trial_data_NCT04809974_CF_Phenacemide.json,0.519552,0.480448
1301,Valaciclovir,result_trial_data_NCT04809974_CF_Valaciclovir.json,0.519548,0.480452
1302,Darifenacin,result_trial_data_NCT04809974_CF_Darifenacin.json,0.519536,0.480464
1303,Butabarbital,result_trial_data_NCT04809974_CF_Butabarbital.json,0.519536,0.480464
1304,Quinacrine,result_trial_data_NCT04809974_CF_Quinacrine.json,0.519529,0.480471
1305,Lenalidomide,result_trial_data_NCT04809974_CF_Lenalidomide.json,0.519513,0.480487
1306,Fluorometholone,result_trial_data_NCT04809974_CF_Fluorometholone.json,0.519510,0.480490
1307,Cefazolin,result_trial_data_NCT04809974_CF_Cefazolin.json,0.519501,0.480499
1308,Cobalt_chloride,result_trial_data_NCT04809974_CF_Cobalt_chloride.json,0.519501,0.480499
1309,Valdecoxib,result_trial_data_NCT04809974_CF_Valdecoxib.json,0.519495,0.480505
1310,Grepafloxacin,result_trial_data_NCT04809974_CF_Grepafloxacin.json,0.519494,0.480506
1311,Fructose,result_trial_data_NCT04809974_CF_Fructose.json,0.519494,0.480506
1312,Cyclacillin,result_trial_data_NCT04809974_CF_Cyclacillin.json,0.519476,0.480524
1313,Deferiprone,result_trial_data_NCT04809974_CF_Deferiprone.json,0.519475,0.480525
1314,Misoprostol,result_trial_data_NCT04809974_CF_Misoprostol.json,0.519447,0.480553
1315,Levallorphan,result_trial_data_NCT04809974_CF_Levallorphan.json,0.519446,0.480554
1316,Valganciclovir,result_trial_data_NCT04809974_CF_Valganciclovir.json,0.519442,0.480558
1317,Tromethamine,result_trial_data_NCT04809974_CF_Tromethamine.json,0.519438,0.480562
1318,Permethrin,result_trial_data_NCT04809974_CF_Permethrin.json,0.519432,0.480568
1319,Pefloxacin,result_trial_data_NCT04809974_CF_Pefloxacin.json,0.519427,0.480573
1320,Tafenoquine,result_trial_data_NCT04809974_CF_Tafenoquine.json,0.519426,0.480574
1321,Floxuridine,result_trial_data_NCT04809974_CF_Floxuridine.json,0.519414,0.480586
1322,Zonisamide,result_trial_data_NCT04809974_CF_Zonisamide.json,0.519411,0.480589
1323,Prednisolone,result_trial_data_NCT04809974_CF_Prednisolone.json,0.519405,0.480595
1324,Cyclofenil,result_trial_data_NCT04809974_CF_Cyclofenil.json,0.519397,0.480603
1325,Cephalexin,result_trial_data_NCT04809974_CF_Cephalexin.json,0.519395,0.480605
1326,Desvenlafaxine,result_trial_data_NCT04809974_CF_Desvenlafaxine.json,0.519380,0.480620
1327,Pyrithione,result_trial_data_NCT04809974_CF_Pyrithione.json,0.519380,0.480620
1328,Proguanil,result_trial_data_NCT04809974_CF_Proguanil.json,0.519377,0.480623
1329,Esketamine,result_trial_data_NCT04809974_CF_Esketamine.json,0.519377,0.480623
1330,Leflunomide,result_trial_data_NCT04809974_CF_Leflunomide.json,0.519372,0.480628
1331,Deflazacort,result_trial_data_NCT04809974_CF_Deflazacort.json,0.519365,0.480635
1332,Atomoxetine,result_trial_data_NCT04809974_CF_Atomoxetine.json,0.519364,0.480636
1333,Benzbromarone,result_trial_data_NCT04809974_CF_Benzbromarone.json,0.519350,0.480650
1334,Furazolidone,result_trial_data_NCT04809974_CF_Furazolidone.json,0.519346,0.480654
1335,Methylprednisolone_a,result_trial_data_NCT04809974_CF_Methylprednisolone_a.json,0.519343,0.480657
1336,Ifenprodil,result_trial_data_NCT04809974_CF_Ifenprodil.json,0.519340,0.480660
1337,Halcinonide,result_trial_data_NCT04809974_CF_Halcinonide.json,0.519334,0.480666
1338,Carbimazole,result_trial_data_NCT04809974_CF_Carbimazole.json,0.519327,0.480673
1339,Loracarbef,result_trial_data_NCT04809974_CF_Loracarbef.json,0.519324,0.480676
1340,Laropiprant,result_trial_data_NCT04809974_CF_Laropiprant.json,0.519324,0.480676
1341,Dosulepin,result_trial_data_NCT04809974_CF_Dosulepin.json,0.519312,0.480688
1342,Sparteine,result_trial_data_NCT04809974_CF_Sparteine.json,0.519302,0.480698
1343,Altretamine,result_trial_data_NCT04809974_CF_Altretamine.json,0.519292,0.480708
1344,Risedronic_acid,result_trial_data_NCT04809974_CF_Risedronic_acid.json,0.519284,0.480716
1345,Insulin_human,result_trial_data_NCT04809974_CF_Insulin_human.json,0.519284,0.480716
1346,Dexrazoxane,result_trial_data_NCT04809974_CF_Dexrazoxane.json,0.519283,0.480717
1347,Acemetacin,result_trial_data_NCT04809974_CF_Acemetacin.json,0.519277,0.480723
1348,Lincomycin,result_trial_data_NCT04809974_CF_Lincomycin.json,0.519276,0.480724
1349,Cholecalciferol,result_trial_data_NCT04809974_CF_Cholecalciferol.json,0.519268,0.480732
1350,Fluspirilene,result_trial_data_NCT04809974_CF_Fluspirilene.json,0.519259,0.480741
1351,Moexipril,result_trial_data_NCT04809974_CF_Moexipril.json,0.519259,0.480741
1352,Levorphanol,result_trial_data_NCT04809974_CF_Levorphanol.json,0.519256,0.480744
1353,Fenticonazole,result_trial_data_NCT04809974_CF_Fenticonazole.json,0.519244,0.480756
1354,Prenylamine,result_trial_data_NCT04809974_CF_Prenylamine.json,0.519232,0.480768
1355,Infigratinib,result_trial_data_NCT04809974_CF_Infigratinib.json,0.519231,0.480769
1356,Ioxaglic_acid,result_trial_data_NCT04809974_CF_Ioxaglic_acid.json,0.519229,0.480771
1357,Sulfacetamide,result_trial_data_NCT04809974_CF_Sulfacetamide.json,0.519224,0.480776
1358,Uridine_triacetate,result_trial_data_NCT04809974_CF_Uridine_triacetate.json,0.519220,0.480780
1359,Ranitidine,result_trial_data_NCT04809974_CF_Ranitidine.json,0.519219,0.480781
1360,Fentanyl,result_trial_data_NCT04809974_CF_Fentanyl.json,0.519219,0.480781
1361,Oxybenzone,result_trial_data_NCT04809974_CF_Oxybenzone.json,0.519214,0.480786
1362,Nisoldipine,result_trial_data_NCT04809974_CF_Nisoldipine.json,0.519208,0.480792
1363,Clofibrate,result_trial_data_NCT04809974_CF_Clofibrate.json,0.519201,0.480799
1364,Cyclopenthiazide,result_trial_data_NCT04809974_CF_Cyclopenthiazide.json,0.519198,0.480802
1365,Methotrexate,result_trial_data_NCT04809974_CF_Methotrexate.json,0.519195,0.480805
1366,Promazine,result_trial_data_NCT04809974_CF_Promazine.json,0.519193,0.480807
1367,Lacidipine,result_trial_data_NCT04809974_CF_Lacidipine.json,0.519184,0.480816
1368,Oxytetracycline,result_trial_data_NCT04809974_CF_Oxytetracycline.json,0.519183,0.480817
1369,Butylscopolamine,result_trial_data_NCT04809974_CF_Butylscopolamine.json,0.519178,0.480822
1370,Prochlorperazine,result_trial_data_NCT04809974_CF_Prochlorperazine.json,0.519170,0.480830
1371,Azlocillin,result_trial_data_NCT04809974_CF_Azlocillin.json,0.519165,0.480835
1372,Chloroprocaine,result_trial_data_NCT04809974_CF_Chloroprocaine.json,0.519163,0.480837
1373,Idarubicin,result_trial_data_NCT04809974_CF_Idarubicin.json,0.519161,0.480839
1374,Benzyl_benzoate,result_trial_data_NCT04809974_CF_Benzyl_benzoate.json,0.519158,0.480842
1375,Aripiprazole_lauroxi,result_trial_data_NCT04809974_CF_Aripiprazole_lauroxi.json,0.519154,0.480846
1376,Gramicidin_D,result_trial_data_NCT04809974_CF_Gramicidin_D.json,0.519152,0.480848
1377,Glyburide,result_trial_data_NCT04809974_CF_Glyburide.json,0.519152,0.480848
1378,Hexachlorophene,result_trial_data_NCT04809974_CF_Hexachlorophene.json,0.519151,0.480849
1379,Dabigatran_etexilate,result_trial_data_NCT04809974_CF_Dabigatran_etexilate.json,0.519150,0.480850
1380,Amrinone,result_trial_data_NCT04809974_CF_Amrinone.json,0.519147,0.480853
1381,Nefopam,result_trial_data_NCT04809974_CF_Nefopam.json,0.519133,0.480867
1382,Delamanid,result_trial_data_NCT04809974_CF_Delamanid.json,0.519131,0.480869
1383,Flufenamic_acid,result_trial_data_NCT04809974_CF_Flufenamic_acid.json,0.519125,0.480875
1384,Albendazole,result_trial_data_NCT04809974_CF_Albendazole.json,0.519120,0.480880
1385,Proparacaine,result_trial_data_NCT04809974_CF_Proparacaine.json,0.519119,0.480881
1386,Celiprolol,result_trial_data_NCT04809974_CF_Celiprolol.json,0.519114,0.480886
1387,Duloxetine,result_trial_data_NCT04809974_CF_Duloxetine.json,0.519111,0.480889
1388,Phentermine,result_trial_data_NCT04809974_CF_Phentermine.json,0.519110,0.480890
1389,Ruxolitinib,result_trial_data_NCT04809974_CF_Ruxolitinib.json,0.519099,0.480901
1390,Tavaborole,result_trial_data_NCT04809974_CF_Tavaborole.json,0.519095,0.480905
1391,Tezacaftor,result_trial_data_NCT04809974_CF_Tezacaftor.json,0.519092,0.480908
1392,Iproniazid,result_trial_data_NCT04809974_CF_Iproniazid.json,0.519089,0.480911
1393,Suloctidil,result_trial_data_NCT04809974_CF_Suloctidil.json,0.519082,0.480918
1394,Quinapril,result_trial_data_NCT04809974_CF_Quinapril.json,0.519079,0.480921
1395,Leniolisib,result_trial_data_NCT04809974_CF_Leniolisib.json,0.519074,0.480926
1396,Allopurinol,result_trial_data_NCT04809974_CF_Allopurinol.json,0.519071,0.480929
1397,Benoxaprofen,result_trial_data_NCT04809974_CF_Benoxaprofen.json,0.519068,0.480932
1398,Methylprednisolone_h,result_trial_data_NCT04809974_CF_Methylprednisolone_h.json,0.519066,0.480934
1399,Mebeverine,result_trial_data_NCT04809974_CF_Mebeverine.json,0.519051,0.480949
1400,Metamizole,result_trial_data_NCT04809974_CF_Metamizole.json,0.519043,0.480957
1401,Succimer,result_trial_data_NCT04809974_CF_Succimer.json,0.519041,0.480959
1402,Cortisone_acetate,result_trial_data_NCT04809974_CF_Cortisone_acetate.json,0.519041,0.480959
1403,Flavoxate,result_trial_data_NCT04809974_CF_Flavoxate.json,0.519020,0.480980
1404,Doripenem,result_trial_data_NCT04809974_CF_Doripenem.json,0.519017,0.480983
1405,Homatropine_methylbr,result_trial_data_NCT04809974_CF_Homatropine_methylbr.json,0.519013,0.480987
1406,Carglumic_acid,result_trial_data_NCT04809974_CF_Carglumic_acid.json,0.519009,0.480991
1407,Dyclonine,result_trial_data_NCT04809974_CF_Dyclonine.json,0.519009,0.480991
1408,Moxisylyte,result_trial_data_NCT04809974_CF_Moxisylyte.json,0.519006,0.480994
1409,Hydroxychloroquine,result_trial_data_NCT04809974_CF_Hydroxychloroquine.json,0.518995,0.481005
1410,Butoconazole,result_trial_data_NCT04809974_CF_Butoconazole.json,0.518993,0.481007
1411,Mefenamic_acid,result_trial_data_NCT04809974_CF_Mefenamic_acid.json,0.518981,0.481019
1412,Levamlodipine,result_trial_data_NCT04809974_CF_Levamlodipine.json,0.518979,0.481021
1413,Methscopolamine_brom,result_trial_data_NCT04809974_CF_Methscopolamine_brom.json,0.518975,0.481025
1414,Oxyphenisatin,result_trial_data_NCT04809974_CF_Oxyphenisatin.json,0.518966,0.481034
1415,Codeine,result_trial_data_NCT04809974_CF_Codeine.json,0.518965,0.481035
1416,Medroxyprogesterone_,result_trial_data_NCT04809974_CF_Medroxyprogesterone_.json,0.518959,0.481041
1417,Metildigoxin,result_trial_data_NCT04809974_CF_Metildigoxin.json,0.518955,0.481045
1418,Ledipasvir,result_trial_data_NCT04809974_CF_Ledipasvir.json,0.518952,0.481048
1419,Pramocaine,result_trial_data_NCT04809974_CF_Pramocaine.json,0.518947,0.481053
1420,Metaxalone,result_trial_data_NCT04809974_CF_Metaxalone.json,0.518940,0.481060
1421,Prednicarbate,result_trial_data_NCT04809974_CF_Prednicarbate.json,0.518933,0.481067
1422,Bumetanide,result_trial_data_NCT04809974_CF_Bumetanide.json,0.518919,0.481081
1423,Olmutinib,result_trial_data_NCT04809974_CF_Olmutinib.json,0.518913,0.481087
1424,Fenfluramine,result_trial_data_NCT04809974_CF_Fenfluramine.json,0.518909,0.481091
1425,Suprofen,result_trial_data_NCT04809974_CF_Suprofen.json,0.518906,0.481094
1426,Cobimetinib,result_trial_data_NCT04809974_CF_Cobimetinib.json,0.518905,0.481095
1427,Benzonatate,result_trial_data_NCT04809974_CF_Benzonatate.json,0.518888,0.481112
1428,Benzquinamide,result_trial_data_NCT04809974_CF_Benzquinamide.json,0.518884,0.481116
1429,Thioridazine,result_trial_data_NCT04809974_CF_Thioridazine.json,0.518883,0.481117
1430,Dapsone,result_trial_data_NCT04809974_CF_Dapsone.json,0.518855,0.481145
1431,Dapiprazole,result_trial_data_NCT04809974_CF_Dapiprazole.json,0.518853,0.481147
1432,Flibanserin,result_trial_data_NCT04809974_CF_Flibanserin.json,0.518837,0.481163
1433,Valsartan,result_trial_data_NCT04809974_CF_Valsartan.json,0.518828,0.481172
1434,Racecadotril,result_trial_data_NCT04809974_CF_Racecadotril.json,0.518827,0.481173
1435,Pexidartinib,result_trial_data_NCT04809974_CF_Pexidartinib.json,0.518821,0.481179
1436,Clobetasol_propionat,result_trial_data_NCT04809974_CF_Clobetasol_propionat.json,0.518818,0.481182
1437,Dapagliflozin,result_trial_data_NCT04809974_CF_Dapagliflozin.json,0.518802,0.481198
1438,Tazemetostat,result_trial_data_NCT04809974_CF_Tazemetostat.json,0.518798,0.481202
1439,Antipyrine,result_trial_data_NCT04809974_CF_Antipyrine.json,0.518786,0.481214
1440,Moxidectin,result_trial_data_NCT04809974_CF_Moxidectin.json,0.518781,0.481219
1441,Lactulose,result_trial_data_NCT04809974_CF_Lactulose.json,0.518773,0.481227
1442,Clemastine,result_trial_data_NCT04809974_CF_Clemastine.json,0.518769,0.481231
1443,Megestrol_acetate,result_trial_data_NCT04809974_CF_Megestrol_acetate.json,0.518753,0.481247
1444,Mannitol,result_trial_data_NCT04809974_CF_Mannitol.json,0.518750,0.481250
1445,Clobutinol,result_trial_data_NCT04809974_CF_Clobutinol.json,0.518748,0.481252
1446,Rolapitant,result_trial_data_NCT04809974_CF_Rolapitant.json,0.518724,0.481276
1447,Enoximone,result_trial_data_NCT04809974_CF_Enoximone.json,0.518712,0.481288
1448,Estradiol_valerate,result_trial_data_NCT04809974_CF_Estradiol_valerate.json,0.518707,0.481293
1449,Istradefylline,result_trial_data_NCT04809974_CF_Istradefylline.json,0.518691,0.481309
1450,Calcitriol,result_trial_data_NCT04809974_CF_Calcitriol.json,0.518687,0.481313
1451,Rescinnamine,result_trial_data_NCT04809974_CF_Rescinnamine.json,0.518686,0.481314
1452,Phenformin,result_trial_data_NCT04809974_CF_Phenformin.json,0.518684,0.481316
1453,Diethylpropion,result_trial_data_NCT04809974_CF_Diethylpropion.json,0.518684,0.481316
1454,Entrectinib,result_trial_data_NCT04809974_CF_Entrectinib.json,0.518654,0.481346
1455,Sulfapyridine,result_trial_data_NCT04809974_CF_Sulfapyridine.json,0.518649,0.481351
1456,Estradiol_benzoate,result_trial_data_NCT04809974_CF_Estradiol_benzoate.json,0.518639,0.481361
1457,Dexpanthenol,result_trial_data_NCT04809974_CF_Dexpanthenol.json,0.518631,0.481369
1458,Indoprofen,result_trial_data_NCT04809974_CF_Indoprofen.json,0.518625,0.481375
1459,Etidronic_acid,result_trial_data_NCT04809974_CF_Etidronic_acid.json,0.518620,0.481380
1460,Milnacipran,result_trial_data_NCT04809974_CF_Milnacipran.json,0.518614,0.481386
1461,Voglibose,result_trial_data_NCT04809974_CF_Voglibose.json,0.518609,0.481391
1462,Cyclizine,result_trial_data_NCT04809974_CF_Cyclizine.json,0.518605,0.481395
1463,Promethazine,result_trial_data_NCT04809974_CF_Promethazine.json,0.518605,0.481395
1464,Enalapril,result_trial_data_NCT04809974_CF_Enalapril.json,0.518600,0.481400
1465,Triflupromazine,result_trial_data_NCT04809974_CF_Triflupromazine.json,0.518598,0.481402
1466,Bisacodyl,result_trial_data_NCT04809974_CF_Bisacodyl.json,0.518597,0.481403
1467,Clonidine,result_trial_data_NCT04809974_CF_Clonidine.json,0.518586,0.481414
1468,Mometasone_furoate,result_trial_data_NCT04809974_CF_Mometasone_furoate.json,0.518583,0.481417
1469,Thymol,result_trial_data_NCT04809974_CF_Thymol.json,0.518563,0.481437
1470,Cefoxitin,result_trial_data_NCT04809974_CF_Cefoxitin.json,0.518562,0.481438
1471,Dicyclomine,result_trial_data_NCT04809974_CF_Dicyclomine.json,0.518558,0.481442
1472,Avibactam,result_trial_data_NCT04809974_CF_Avibactam.json,0.518553,0.481447
1473,Clioquinol,result_trial_data_NCT04809974_CF_Clioquinol.json,0.518528,0.481472
1474,Methsuximide,result_trial_data_NCT04809974_CF_Methsuximide.json,0.518520,0.481480
1475,Digitoxin,result_trial_data_NCT04809974_CF_Digitoxin.json,0.518518,0.481482
1476,Granisetron,result_trial_data_NCT04809974_CF_Granisetron.json,0.518514,0.481486
1477,Hydroxocobalamin,result_trial_data_NCT04809974_CF_Hydroxocobalamin.json,0.518501,0.481499
1478,Naproxen,result_trial_data_NCT04809974_CF_Naproxen.json,0.518500,0.481500
1479,Novobiocin,result_trial_data_NCT04809974_CF_Novobiocin.json,0.518482,0.481518
1480,Colistin,result_trial_data_NCT04809974_CF_Colistin.json,0.518477,0.481523
1481,Acyclovir,result_trial_data_NCT04809974_CF_Acyclovir.json,0.518474,0.481526
1482,Meclofenamic_acid,result_trial_data_NCT04809974_CF_Meclofenamic_acid.json,0.518464,0.481536
1483,Isoxsuprine,result_trial_data_NCT04809974_CF_Isoxsuprine.json,0.518453,0.481547
1484,Benfluorex,result_trial_data_NCT04809974_CF_Benfluorex.json,0.518426,0.481574
1485,Hydrochlorothiazide,result_trial_data_NCT04809974_CF_Hydrochlorothiazide.json,0.518403,0.481597
1486,Tocofersolan,result_trial_data_NCT04809974_CF_Tocofersolan.json,0.518401,0.481599
1487,Canrenone,result_trial_data_NCT04809974_CF_Canrenone.json,0.518397,0.481603
1488,Ethyl_chloride,result_trial_data_NCT04809974_CF_Ethyl_chloride.json,0.518396,0.481604
1489,Dexamethasone_acetat,result_trial_data_NCT04809974_CF_Dexamethasone_acetat.json,0.518385,0.481615
1490,Testolactone,result_trial_data_NCT04809974_CF_Testolactone.json,0.518372,0.481628
1491,Dienestrol,result_trial_data_NCT04809974_CF_Dienestrol.json,0.518338,0.481662
1492,Bacitracin,result_trial_data_NCT04809974_CF_Bacitracin.json,0.518335,0.481665
1493,Trilaciclib,result_trial_data_NCT04809974_CF_Trilaciclib.json,0.518309,0.481691
1494,Ivacaftor,result_trial_data_NCT04809974_CF_Ivacaftor.json,0.518300,0.481700
1495,Iopanoic_acid,result_trial_data_NCT04809974_CF_Iopanoic_acid.json,0.518298,0.481702
1496,Chlorhexidine,result_trial_data_NCT04809974_CF_Chlorhexidine.json,0.518284,0.481716
1497,Cefapirin,result_trial_data_NCT04809974_CF_Cefapirin.json,0.518281,0.481719
1498,Acarbose,result_trial_data_NCT04809974_CF_Acarbose.json,0.518262,0.481738
1499,Netilmicin,result_trial_data_NCT04809974_CF_Netilmicin.json,0.518252,0.481748
1500,Spectinomycin,result_trial_data_NCT04809974_CF_Spectinomycin.json,0.518239,0.481761
1501,Trospium,result_trial_data_NCT04809974_CF_Trospium.json,0.518222,0.481778
