cohort,file,drug_key
NCT04809974,NCT04809974_avoid_delta_q10.csv,tivozanib
NCT04809974,NCT04809974_avoid_delta_q10.csv,tobramycin
NCT04809974,NCT04809974_avoid_delta_q10.csv,tocofersolan
NCT04809974,NCT04809974_avoid_delta_q10.csv,tofacitinib
NCT04809974,NCT04809974_avoid_delta_q10.csv,tolazamide
NCT04809974,NCT04809974_avoid_delta_q10.csv,tolcapone
NCT04809974,NCT04809974_avoid_delta_q10.csv,tolvaptan
NCT04809974,NCT04809974_avoid_delta_q10.csv,topiramate
NCT04809974,NCT04809974_avoid_delta_q10.csv,trametinib
NCT04809974,NCT04809974_avoid_delta_q10.csv,triazolam
NCT04809974,NCT04809974_avoid_delta_q10.csv,trichlormethiazide
NCT04809974,NCT04809974_avoid_delta_q10.csv,triclabendazole
NCT04809974,NCT04809974_avoid_delta_q10.csv,triclosan
NCT04809974,NCT04809974_avoid_delta_q10.csv,triethylenetetramine
NCT04809974,NCT04809974_avoid_delta_q10.csv,triflupromazine
NCT04809974,NCT04809974_avoid_delta_q10.csv,trifluridine
NCT04809974,NCT04809974_avoid_delta_q10.csv,trilaciclib
NCT04809974,NCT04809974_avoid_delta_q10.csv,trimetazidine
NCT04809974,NCT04809974_avoid_delta_q10.csv,trimethadione
NCT04809974,NCT04809974_avoid_delta_q10.csv,trimethobenzamide
NCT04809974,NCT04809974_avoid_delta_q10.csv,trimethoprim
NCT04809974,NCT04809974_avoid_delta_q10.csv,trospium
NCT04809974,NCT04809974_avoid_delta_q10.csv,tucatinib
NCT04809974,NCT04809974_avoid_delta_q10.csv,upadacitinib
NCT04809974,NCT04809974_avoid_delta_q10.csv,uridine_triacetate
NCT04809974,NCT04809974_avoid_delta_q10.csv,vancomycin
NCT04809974,NCT04809974_avoid_delta_q10.csv,vandetanib
NCT04809974,NCT04809974_avoid_delta_q10.csv,vardenafil
NCT04809974,NCT04809974_avoid_delta_q10.csv,varenicline
NCT04809974,NCT04809974_avoid_delta_q10.csv,vemurafenib
NCT04809974,NCT04809974_avoid_delta_q10.csv,venetoclax
NCT04809974,NCT04809974_avoid_delta_q10.csv,veralipride
NCT04809974,NCT04809974_avoid_delta_q10.csv,verapamil
NCT04809974,NCT04809974_avoid_delta_q10.csv,vilazodone
NCT04809974,NCT04809974_avoid_delta_q10.csv,vismodegib
NCT04809974,NCT04809974_avoid_delta_q10.csv,vorinostat
NCT04809974,NCT04809974_avoid_delta_q10.csv,zanubrutinib
NCT04809974,NCT04809974_avoid_delta_q10.csv,zidovudine
NCT04809974,NCT04809974_avoid_delta_q10.csv,zolpidem
NCT04809974,NCT04809974_avoid_delta_q10.csv,zopiclone
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,acamprosate
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,acarbose
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,acetophenazine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,acyclovir
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,albendazole
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,alendronic_acid
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,allopurinol
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,alogliptin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,antipyrine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,aripiprazole_lauroxi
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,atomoxetine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,bacampicillin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,bacitracin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,baricitinib
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,bazedoxifene
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,benzatropine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,benzbromarone
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,benziodarone
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,benzonatate
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,benzyl_benzoate
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,bisacodyl
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,bithionol
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,bretylium
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,bufexamac
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,bumetanide
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,butamben
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,butoconazole
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,canagliflozin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,capmatinib
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,cefadroxil
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,cefonicid
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,cefotetan
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,ceftibuten
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,celiprolol
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,chlorobutanol
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,chlorothiazide
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,chloroxylenol
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,chlorphentermine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,chlorpropamide
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,chlorzoxazone
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,cholecalciferol
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,cinacalcet
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,cinchocaine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,cisapride
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,clindamycin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,copanlisib
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,cyclandelate
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,cycloserine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,dantron
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,dapagliflozin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,dapiprazole
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,dapsone
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,delamanid
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,diethylcarbamazine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,diethylpropion
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,diflunisal
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,digitoxin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,diltiazem
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,doxapram
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,dyclonine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,edrophonium
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,empagliflozin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,enoxacin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,enoximone
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,entrectinib
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,eplerenone
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,ergocalciferol
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,estradiol_cypionate
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,ethambutol
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,ethionamide
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,ethosuximide
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,etrasimod
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,febuxostat
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,fesoterodine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,fidaxomicin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,filgotinib
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,flibanserin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,flufenamic_acid
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,fluticasone_furoate
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,fluticasone_propiona
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,fosfomycin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,fosinopril
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,gemifloxacin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,gliclazide
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,glyburide
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,granisetron
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,guaifenesin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,haloprogin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,hexachlorophene
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,hydralazine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,hydroxocobalamin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,ibandronate
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,idoxuridine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,iproniazid
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,isoflurophate
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,isradipine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,ivacaftor
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,ivermectin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,laropiprant
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,leucovorin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,levamlodipine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,linagliptin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,lincomycin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,lofexidine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,meclofenamic_acid
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,methotrimeprazine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,methyclothiazide
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,metoclopramide
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,mibefradil
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,miglitol
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,moxidectin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,nabumetone
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,naproxen
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,norethynodrel
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,norgestimate
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,olmutinib
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,oxybenzone
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,oxybutynin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,papaverine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,pefloxacin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,permethrin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,phenazopyridine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,phenyl_aminosalicyla
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,pinacidil
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,pivampicillin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,pramocaine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,procainamide
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,prochlorperazine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,promethazine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,pyrantel
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,rescinnamine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,roxithromycin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,secnidazole
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,sitagliptin
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,sofosbuvir
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,stannous_fluoride
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,sulfabenzamide
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,sulfamethoxazole
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,sulfapyridine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,sulfasalazine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,tavaborole
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,tetrabenazine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,tezacaftor
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,thiethylperazine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,thioridazine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,thymol
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,tiaprofenic_acid
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,tienilic_acid
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,tofacitinib
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,tolazamide
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,topiramate
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,trichlormethiazide
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,triflupromazine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,trifluridine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,trimethadione
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,trimethobenzamide
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,trospium
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,upadacitinib
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,uridine_triacetate
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,valaciclovir
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,vilazodone
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,zalcitabine
NCT04809974,NCT04809974_avoid_primary_composite_q10.csv,zonisamide
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,abacavir
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,abemaciclib
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,abiraterone
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,acalabrutinib
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,acamprosate
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,acarbose
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,acemetacin
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,acetaminophen
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,acetohexamide
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,acetophenazine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,acetylcholine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,acetylcysteine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,acetylsalicylic_acid
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,acrivastine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,acyclovir
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,adapalene
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,adefovir_dipivoxil
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,adenosine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,adenosine_phosphate
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,afatinib
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,albendazole
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,alclofenac
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,alcuronium
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,alectinib
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,alendronic_acid
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,allopurinol
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,alogliptin
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,alpelisib
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,alprazolam
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,altretamine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,ambenonium
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,ambrisentan
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,amcinonide
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,amikacin
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,amineptine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,aminobenzoic_acid
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,aminophenazone
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,aminosalicylic_acid
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,amiodarone
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,amlexanox
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,amorolfine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,amoxapine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,amphetamine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,amphotericin_b
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,amrinone
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,anagrelide
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,anisindione
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,anthralin
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,antipyrine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,apixaban
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,apremilast
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,arformoterol
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,aripiprazole_lauroxi
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,arsenic_trioxide
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,artenimol
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,artesunate
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,articaine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,ascorbic_acid
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,asenapine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,astemizole
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,ataluren
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,atazanavir
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,atomoxetine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,atp
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,atropine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,auranofin
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,aurothioglucose
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,avatrombopag
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,avibactam
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,axitinib
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,azacitidine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,azapropazone
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,azatadine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,azelaic_acid
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,azelastine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,azlocillin
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bacampicillin
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bacitracin
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,balsalazide
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,baricitinib
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bazedoxifene
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bedaquiline
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,belinostat
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bendroflumethiazide
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,benfluorex
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,benoxaprofen
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,benperidol
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,benzatropine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,benzbromarone
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,benzethonium
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,benziodarone
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,benzocaine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,benzonatate
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,benzoyl_peroxide
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,benzquinamide
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,benzthiazide
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,benzydamine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,benzyl_benzoate
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bepridil
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,beta_carotene
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,beta_sitosterol
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bethanechol
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bifonazole
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,binimetinib
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bisacodyl
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bithionol
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,boceprevir
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bortezomib
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bosentan
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bosutinib
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bretylium
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,brigatinib
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bromfenac
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bromperidol
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,buclizine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bufexamac
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,buflomedil
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,buformin
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,bumetanide
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,butabarbital
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,butamben
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,butenafine
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,butoconazole
NCT04809974,NCT04809974_avoid_secondary_guard_q20.csv,butylscopolamine
